"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ATP2B4",0,-0.517076305339636,0.09,0.281,0,"C1","ATP2B4"
"APOBEC3C",0,-0.517594144366491,0.107,0.308,0,"C1","APOBEC3C"
"SP100",0,-0.519754017916613,0.478,0.66,0,"C1","SP100"
"DIAPH1",0,-0.523249563330367,0.164,0.373,0,"C1","DIAPH1"
"AOAH",0,-0.523920223089177,0.028,0.165,0,"C1","AOAH"
"PSMB8",0,-0.524744770033606,0.571,0.726,0,"C1","PSMB8"
"IFI27L2",0,-0.525484553393698,0.173,0.381,0,"C1","IFI27L2"
"SEPT7",0,-0.526298295077793,0.706,0.83,0,"C1","SEPT7"
"NCR3",0,-0.526349032261834,0.055,0.184,0,"C1","NCR3"
"DNAJC1",0,-0.526452803664094,0.136,0.337,0,"C1","DNAJC1"
"SYNE1",0,-0.528194571990491,0.159,0.315,0,"C1","SYNE1"
"MAP1LC3B",0,-0.53057274441775,0.462,0.657,0,"C1","MAP1LC3B"
"SQSTM1",0,-0.530777035008502,0.442,0.61,0,"C1","SQSTM1"
"SASH3",0,-0.530928552936152,0.148,0.348,0,"C1","SASH3"
"FCRL6",0,-0.533202683738545,0.002,0.119,0,"C1","FCRL6"
"ADAM19",0,-0.534867672362142,0.025,0.191,0,"C1","ADAM19"
"PTMS",0,-0.536058222175724,0.009,0.16,0,"C1","PTMS"
"PARP8",0,-0.536724651058661,0.157,0.33,0,"C1","PARP8"
"LMO4",0,-0.536751944529128,0.047,0.225,0,"C1","LMO4"
"ZBTB38",0,-0.537900306509165,0.17,0.348,0,"C1","ZBTB38"
"CAP1",0,-0.538252504413936,0.613,0.763,0,"C1","CAP1"
"GYG1",0,-0.539640097086213,0.124,0.323,0,"C1","GYG1"
"YWHAB",0,-0.539809014852207,0.884,0.935,0,"C1","YWHAB"
"PDCD1",0,-0.54379272902032,0.01,0.165,0,"C1","PDCD1"
"P4HB",0,-0.544510485629702,0.388,0.589,0,"C1","P4HB"
"ARAP2",0,-0.545222822547054,0.094,0.284,0,"C1","ARAP2"
"GPR65",0,-0.550461405157568,0.116,0.293,0,"C1","GPR65"
"HLA-E",0,-0.551260294891569,0.972,0.982,0,"C1","HLA-E"
"F2R",0,-0.553416614246592,0.008,0.168,0,"C1","F2R"
"TPM3",0,-0.553504955146635,0.783,0.889,0,"C1","TPM3"
"CD96",0,-0.554022009420296,0.284,0.474,0,"C1","CD96"
"ATP6V0B",0,-0.560051958907776,0.358,0.566,0,"C1","ATP6V0B"
"PTPN7",0,-0.560177347712042,0.135,0.333,0,"C1","PTPN7"
"ARPC5L",0,-0.560636817975457,0.305,0.519,0,"C1","ARPC5L"
"IDH2",0,-0.562297741831029,0.218,0.418,0,"C1","IDH2"
"PRDM1",0,-0.56303147537616,0.191,0.388,0,"C1","PRDM1"
"PYHIN1",0,-0.564600658080754,0.065,0.252,0,"C1","PYHIN1"
"CFL1",0,-0.566048483568745,0.966,0.972,0,"C1","CFL1"
"HSP90AA1",0,-0.567142183684038,0.785,0.859,0,"C1","HSP90AA1"
"RUNX3",0,-0.567229710515216,0.097,0.273,0,"C1","RUNX3"
"MACF1",0,-0.569916093457254,0.187,0.392,0,"C1","MACF1"
"DEK",0,-0.571445314819201,0.472,0.662,0,"C1","DEK"
"TENT5C",0,-0.574154505870463,0.088,0.286,0,"C1","TENT5C"
"IL10RA",0,-0.574563198568013,0.196,0.417,0,"C1","IL10RA"
"VIM",0,-0.574596254952951,0.979,0.958,0,"C1","VIM"
"OASL",0,-0.577859883380224,0.019,0.193,0,"C1","OASL"
"HMGB1",0,-0.578582544986063,0.894,0.937,0,"C1","HMGB1"
"STK17A",0,-0.578859531671497,0.505,0.667,0,"C1","STK17A"
"ATP5F1E",0,-0.579084044046165,0.979,0.982,0,"C1","ATP5F1E"
"LYST",0,-0.579087104212985,0.061,0.235,0,"C1","LYST"
"CHST12",0,-0.579842735023193,0.072,0.268,0,"C1","CHST12"
"CLDND1",0,-0.580336278781986,0.221,0.419,0,"C1","CLDND1"
"PPP1R18",0,-0.580522990129195,0.412,0.62,0,"C1","PPP1R18"
"XAF1",0,-0.580927900933021,0.189,0.36,0,"C1","XAF1"
"MYADM",0,-0.581085872301981,0.146,0.315,0,"C1","MYADM"
"PDIA3",0,-0.581245674182722,0.613,0.773,0,"C1","PDIA3"
"PAXX",0,-0.58161908868271,0.361,0.564,0,"C1","PAXX"
"AKAP13",0,-0.58240741743577,0.334,0.548,0,"C1","AKAP13"
"YWHAQ",0,-0.582825052116315,0.411,0.621,0,"C1","YWHAQ"
"MYO1G",0,-0.58356803194891,0.161,0.378,0,"C1","MYO1G"
"RAB27A",0,-0.584451579681561,0.106,0.32,0,"C1","RAB27A"
"ACTB",0,-0.58475415219265,0.999,0.991,0,"C1","ACTB"
"UBE2L6",0,-0.586866834605099,0.369,0.581,0,"C1","UBE2L6"
"POMP",0,-0.590644663796256,0.371,0.6,0,"C1","POMP"
"MAP3K8",0,-0.59103733638497,0.019,0.193,0,"C1","MAP3K8"
"GNG5",0,-0.591082707862291,0.542,0.726,0,"C1","GNG5"
"ITM2A",0,-0.594135667750531,0.379,0.545,0,"C1","ITM2A"
"APMAP",0,-0.595119799779579,0.156,0.351,0,"C1","APMAP"
"TMSB4X",0,-0.596151007658831,0.999,0.99,0,"C1","TMSB4X"
"IDS",0,-0.59908523286919,0.257,0.48,0,"C1","IDS"
"LIMS1",0,-0.601215088708886,0.19,0.387,0,"C1","LIMS1"
"WIPF1",0,-0.603190730731284,0.458,0.66,0,"C1","WIPF1"
"NPDC1",0,-0.603336526620443,0.08,0.289,0,"C1","NPDC1"
"CFLAR",0,-0.603805557612387,0.339,0.566,0,"C1","CFLAR"
"BHLHE40",0,-0.605695833859399,0.135,0.329,0,"C1","BHLHE40"
"MYH9",0,-0.607488442407709,0.598,0.755,0,"C1","MYH9"
"CDC42EP3",0,-0.611108109336214,0.099,0.327,0,"C1","CDC42EP3"
"EFHD2",0,-0.612306003044196,0.038,0.23,0,"C1","EFHD2"
"RHOC",0,-0.61292239191568,0.017,0.194,0,"C1","RHOC"
"RARRES3",0,-0.613913866330899,0.667,0.773,0,"C1","RARRES3"
"ITGA4",0,-0.614918924361568,0.365,0.549,0,"C1","ITGA4"
"TNFRSF18",0,-0.615105857746013,0.02,0.164,0,"C1","TNFRSF18"
"ACTG1",0,-0.616889627279856,0.957,0.957,0,"C1","ACTG1"
"EMB",0,-0.618882862117838,0.331,0.551,0,"C1","EMB"
"CX3CR1",0,-0.619725868313001,0.002,0.122,0,"C1","CX3CR1"
"MCL1",0,-0.620731349939132,0.389,0.582,0,"C1","MCL1"
"CDK2AP2",0,-0.622027949154898,0.3,0.518,0,"C1","CDK2AP2"
"DUSP4",0,-0.622236127754933,0.008,0.148,0,"C1","DUSP4"
"OAZ1",0,-0.62496110677986,0.9,0.947,0,"C1","OAZ1"
"RORA",0,-0.625514394425347,0.188,0.403,0,"C1","RORA"
"RNF19A",0,-0.629850457853476,0.121,0.34,0,"C1","RNF19A"
"CREM",0,-0.630177851680491,0.096,0.253,0,"C1","CREM"
"IFITM2",0,-0.630345726015696,0.885,0.91,0,"C1","IFITM2"
"ADGRE5",0,-0.642466131576921,0.333,0.525,0,"C1","ADGRE5"
"GLIPR2",0,-0.643791068375074,0.129,0.363,0,"C1","GLIPR2"
"EPSTI1",0,-0.644626932110221,0.083,0.301,0,"C1","EPSTI1"
"CALR",0,-0.644793472046302,0.5,0.677,0,"C1","CALR"
"PSME2",0,-0.645147590689299,0.695,0.829,0,"C1","PSME2"
"IKZF3",0,-0.646059991308501,0.142,0.348,0,"C1","IKZF3"
"SAMD3",0,-0.648790230033501,0.054,0.25,0,"C1","SAMD3"
"ARPC3",0,-0.649715692827717,0.867,0.936,0,"C1","ARPC3"
"YWHAZ",0,-0.649730832497081,0.85,0.932,0,"C1","YWHAZ"
"CAST",0,-0.65147099587166,0.373,0.618,0,"C1","CAST"
"OSTF1",0,-0.65390020070383,0.395,0.631,0,"C1","OSTF1"
"PGAM1",0,-0.659102379970391,0.455,0.683,0,"C1","PGAM1"
"LINC01871",0,-0.660847748715803,0.057,0.24,0,"C1","LINC01871"
"ISG15",0,-0.665309471449548,0.21,0.427,0,"C1","ISG15"
"C4orf48",0,-0.667629391662913,0.242,0.509,0,"C1","C4orf48"
"LRRFIP1",0,-0.668217308906847,0.506,0.722,0,"C1","LRRFIP1"
"CALM1",0,-0.670474820648862,0.945,0.967,0,"C1","CALM1"
"ZEB2",0,-0.67100623316996,0.004,0.175,0,"C1","ZEB2"
"ERN1",0,-0.671901754677003,0.05,0.278,0,"C1","ERN1"
"SLC9A3R1",0,-0.673765616037295,0.333,0.548,0,"C1","SLC9A3R1"
"PDIA6",0,-0.678405627816457,0.325,0.575,0,"C1","PDIA6"
"LINC01943",0,-0.67908362985421,0.015,0.143,0,"C1","LINC01943"
"B2M",0,-0.680445983301136,1,0.996,0,"C1","B2M"
"STOM",0,-0.681625929131318,0.07,0.295,0,"C1","STOM"
"DBI",0,-0.684206664146581,0.462,0.692,0,"C1","DBI"
"CD58",0,-0.685472623701273,0.04,0.295,0,"C1","CD58"
"GUK1",0,-0.686508681620943,0.587,0.8,0,"C1","GUK1"
"CAPN2",0,-0.692310301525997,0.235,0.502,0,"C1","CAPN2"
"TPST2",0,-0.692690361697055,0.083,0.322,0,"C1","TPST2"
"CD53",0,-0.694815208756935,0.613,0.799,0,"C1","CD53"
"TMEM50A",0,-0.696016969355633,0.511,0.746,0,"C1","TMEM50A"
"CTSH",0,-0.696958411419597,0.04,0.216,0,"C1","CTSH"
"MYO1F",0,-0.704985209632097,0.017,0.265,0,"C1","MYO1F"
"GSTP1",0,-0.704994129039932,0.403,0.598,0,"C1","GSTP1"
"CD52",0,-0.705126925350417,0.938,0.934,0,"C1","CD52"
"DOK2",0,-0.709382598555593,0.247,0.504,0,"C1","DOK2"
"TLN1",0,-0.709729361054456,0.224,0.466,0,"C1","TLN1"
"CD44",0,-0.710082876490562,0.495,0.682,0,"C1","CD44"
"HLA-B",0,-0.710687091997495,0.999,0.993,0,"C1","HLA-B"
"TAP1",0,-0.711082807594709,0.294,0.55,0,"C1","TAP1"
"ISG20",0,-0.713178784690363,0.623,0.763,0,"C1","ISG20"
"EMP3",0,-0.714158435097741,0.859,0.916,0,"C1","EMP3"
"CMC1",0,-0.718830458694339,0.087,0.251,0,"C1","CMC1"
"GNG2",0,-0.72255554026397,0.244,0.501,0,"C1","GNG2"
"SEC61B",0,-0.72297872781255,0.543,0.768,0,"C1","SEC61B"
"HSPA5",0,-0.724613540576335,0.516,0.708,0,"C1","HSPA5"
"LYAR",0,-0.73053220950178,0.126,0.345,0,"C1","LYAR"
"PPP2R5C",0,-0.732448449858883,0.27,0.527,0,"C1","PPP2R5C"
"CMTM6",0,-0.736427089639826,0.274,0.489,0,"C1","CMTM6"
"PPIB",0,-0.737796171291401,0.782,0.9,0,"C1","PPIB"
"SYTL3",0,-0.738839965212779,0.129,0.295,0,"C1","SYTL3"
"LINC02446",0,-0.740217032740255,0.006,0.11,0,"C1","LINC02446"
"JPT1",0,-0.740701094124022,0.334,0.597,0,"C1","JPT1"
"PPP1CA",0,-0.746930995241029,0.586,0.794,0,"C1","PPP1CA"
"TNFRSF1B",0,-0.747521794990469,0.088,0.332,0,"C1","TNFRSF1B"
"RGS1",0,-0.750375213567908,0.035,0.219,0,"C1","RGS1"
"SYNE2",0,-0.75368157560483,0.403,0.635,0,"C1","SYNE2"
"HLA-DRB5",0,-0.757766105558476,0.005,0.176,0,"C1","HLA-DRB5"
"CSTB",0,-0.758568559907386,0.547,0.679,0,"C1","CSTB"
"OPTN",0,-0.76274557889291,0.278,0.574,0,"C1","OPTN"
"HLA-DQB1",0,-0.763819503835333,0.008,0.174,0,"C1","HLA-DQB1"
"EZR",0,-0.764861305257354,0.335,0.599,0,"C1","EZR"
"IQGAP1",0,-0.765056888369882,0.29,0.572,0,"C1","IQGAP1"
"FYN",0,-0.768004627705709,0.197,0.446,0,"C1","FYN"
"MSN",0,-0.770542915363641,0.417,0.672,0,"C1","MSN"
"DYNLL1",0,-0.7715832551284,0.252,0.523,0,"C1","DYNLL1"
"SPON2",0,-0.774582615062339,0.023,0.172,0,"C1","SPON2"
"LY6E",0,-0.77797528067858,0.718,0.843,0,"C1","LY6E"
"CD82",0,-0.780557518293179,0.122,0.387,0,"C1","CD82"
"KLRG1",0,-0.782114959919731,0.1,0.278,0,"C1","KLRG1"
"ITGB2",0,-0.787088437148766,0.557,0.728,0,"C1","ITGB2"
"LSP1",0,-0.787232302333251,0.743,0.876,0,"C1","LSP1"
"PSMB9",0,-0.795888928579086,0.665,0.838,0,"C1","PSMB9"
"PPP1R15A",0,-0.798046593018564,0.134,0.352,0,"C1","PPP1R15A"
"TAGLN2",0,-0.800916508330517,0.747,0.879,0,"C1","TAGLN2"
"PFN1",0,-0.807198335659184,0.993,0.985,0,"C1","PFN1"
"CAPG",0,-0.810832287436795,0.072,0.293,0,"C1","CAPG"
"ACTN4",0,-0.815472975973812,0.06,0.346,0,"C1","ACTN4"
"FABP5",0,-0.819211237863363,0.071,0.206,0,"C1","FABP5"
"FAM129A",0,-0.830806118248669,0.027,0.307,0,"C1","FAM129A"
"UBC",0,-0.83822545636445,0.938,0.973,0,"C1","UBC"
"HCST",0,-0.843751303953001,0.677,0.804,0,"C1","HCST"
"ARPC2",0,-0.851879662730666,0.818,0.931,0,"C1","ARPC2"
"TSC22D3",0,-0.855000098854526,0.608,0.792,0,"C1","TSC22D3"
"REEP5",0,-0.855298003939632,0.269,0.601,0,"C1","REEP5"
"TIGIT",0,-0.855557351006214,0.038,0.242,0,"C1","TIGIT"
"GLIPR1",0,-0.858873168608549,0.138,0.447,0,"C1","GLIPR1"
"TPM4",0,-0.866649604372124,0.177,0.442,0,"C1","TPM4"
"ARPC1B",0,-0.870249819990977,0.832,0.93,0,"C1","ARPC1B"
"COTL1",0,-0.880366027108046,0.624,0.719,0,"C1","COTL1"
"ID2",0,-0.890590268750711,0.232,0.459,0,"C1","ID2"
"HERPUD1",0,-0.891779201858077,0.248,0.549,0,"C1","HERPUD1"
"NFKBIA",0,-0.894641349031652,0.558,0.682,0,"C1","NFKBIA"
"LCP1",0,-0.903516343134377,0.581,0.79,0,"C1","LCP1"
"S100A6",0,-0.903946964254794,0.937,0.962,0,"C1","S100A6"
"RNF213",0,-0.905287341427272,0.488,0.72,0,"C1","RNF213"
"CLIC3",0,-0.909350197991832,0.008,0.206,0,"C1","CLIC3"
"CXCR3",0,-0.909709814642257,0.026,0.269,0,"C1","CXCR3"
"GBP5",0,-0.914905197090925,0.196,0.446,0,"C1","GBP5"
"CYBA",0,-0.91765436834205,0.769,0.916,0,"C1","CYBA"
"LAG3",0,-0.923091132848129,0.016,0.211,0,"C1","LAG3"
"ZFP36L2",0,-0.923761637982559,0.695,0.829,0,"C1","ZFP36L2"
"ZFP36",0,-0.929763711335152,0.684,0.794,0,"C1","ZFP36"
"MYL6",0,-0.937672599320764,0.948,0.979,0,"C1","MYL6"
"IRF1",0,-0.93767831916604,0.449,0.695,0,"C1","IRF1"
"SH2D2A",0,-0.948322853548816,0.143,0.445,0,"C1","SH2D2A"
"HLA-C",0,-0.963726403641888,0.96,0.986,0,"C1","HLA-C"
"FLNA",0,-0.963737183500918,0.32,0.617,0,"C1","FLNA"
"CKLF",0,-0.971974340113098,0.283,0.567,0,"C1","CKLF"
"IL32",0,-0.97983976358631,0.877,0.933,0,"C1","IL32"
"HLA-A",0,-0.987843334987018,0.99,0.99,0,"C1","HLA-A"
"TNFRSF4",0,-0.990224547639001,0.065,0.248,0,"C1","TNFRSF4"
"MIR4435-2HG",0,-0.990730265469336,0.014,0.291,0,"C1","MIR4435-2HG"
"SAT1",0,-0.995019556636473,0.319,0.525,0,"C1","SAT1"
"APOBEC3G",0,-1.0118271410338,0.09,0.398,0,"C1","APOBEC3G"
"CCL3",0,-1.02729128835089,0.003,0.111,0,"C1","CCL3"
"GAPDH",0,-1.03111208151786,0.981,0.985,0,"C1","GAPDH"
"CXCR6",0,-1.06334751248004,0.006,0.186,0,"C1","CXCR6"
"ANXA5",0,-1.06810173706435,0.295,0.609,0,"C1","ANXA5"
"TXN",0,-1.0924569231981,0.385,0.691,0,"C1","TXN"
"DUSP1",0,-1.11883412826479,0.205,0.452,0,"C1","DUSP1"
"MT2A",0,-1.12091906965169,0.382,0.588,0,"C1","MT2A"
"CD63",0,-1.12549199678565,0.176,0.436,0,"C1","CD63"
"CRIP1",0,-1.12821745203969,0.827,0.911,0,"C1","CRIP1"
"ALOX5AP",0,-1.13055192887789,0.354,0.615,0,"C1","ALOX5AP"
"FCGR3A",0,-1.17264887547628,0.004,0.187,0,"C1","FCGR3A"
"C12orf75",0,-1.18825503445327,0.07,0.429,0,"C1","C12orf75"
"S100A10",0,-1.20331742335129,0.818,0.927,0,"C1","S100A10"
"ANXA2",0,-1.21083760649257,0.1,0.506,0,"C1","ANXA2"
"CD2",0,-1.21319993990274,0.552,0.787,0,"C1","CD2"
"CYTOR",0,-1.22337534038285,0.032,0.397,0,"C1","CYTOR"
"TNFAIP3",0,-1.23048335751366,0.221,0.535,0,"C1","TNFAIP3"
"ANXA1",0,-1.2501248530634,0.567,0.796,0,"C1","ANXA1"
"KLF6",0,-1.25964920339669,0.471,0.752,0,"C1","KLF6"
"AHNAK",0,-1.26760075538818,0.268,0.67,0,"C1","AHNAK"
"FGFBP2",0,-1.26828409134225,0.004,0.164,0,"C1","FGFBP2"
"SH3BGRL3",0,-1.29577014905762,0.962,0.986,0,"C1","SH3BGRL3"
"FTH1",0,-1.3190298314562,0.994,0.99,0,"C1","FTH1"
"JUN",0,-1.32257017252835,0.333,0.485,0,"C1","JUN"
"S100A4",0,-1.36357703952737,0.888,0.947,0,"C1","S100A4"
"KLRB1",0,-1.37791571012389,0.091,0.399,0,"C1","KLRB1"
"CD99",0,-1.39885969084384,0.632,0.91,0,"C1","CD99"
"CTSC",0,-1.41684206059106,0.253,0.635,0,"C1","CTSC"
"ITGB1",0,-1.43675227188553,0.2,0.641,0,"C1","ITGB1"
"HOPX",0,-1.45135859464299,0.011,0.314,0,"C1","HOPX"
"HLA-DPB1",0,-1.45256793404467,0.091,0.428,0,"C1","HLA-DPB1"
"CLIC1",0,-1.47169145159295,0.573,0.894,0,"C1","CLIC1"
"PLEK",0,-1.53302633962779,0.01,0.294,0,"C1","PLEK"
"S100A11",0,-1.55566814015028,0.532,0.828,0,"C1","S100A11"
"DUSP2",0,-1.57761544664602,0.212,0.468,0,"C1","DUSP2"
"GZMK",0,-1.58371474580757,0.034,0.244,0,"C1","GZMK"
"KLRD1",0,-1.61955579819091,0.008,0.267,0,"C1","KLRD1"
"HLA-DPA1",0,-1.63624072153261,0.107,0.462,0,"C1","HLA-DPA1"
"CTSW",0,-1.72240936319693,0.267,0.473,0,"C1","CTSW"
"TYROBP",0,-1.74945020921413,0.005,0.122,0,"C1","TYROBP"
"HLA-DRA",0,-1.76486439861024,0.007,0.222,0,"C1","HLA-DRA"
"SRGN",0,-1.77291488052613,0.563,0.882,0,"C1","SRGN"
"LGALS3",0,-1.83829067988401,0.033,0.328,0,"C1","LGALS3"
"CD8B",0,-1.86862237584305,0.016,0.293,0,"C1","CD8B"
"LGALS1",0,-1.96963604938594,0.124,0.54,0,"C1","LGALS1"
"CD8A",0,-1.99629550790105,0.012,0.306,0,"C1","CD8A"
"HLA-DRB1",0,-2.11849239838389,0.025,0.417,0,"C1","HLA-DRB1"
"CD74",0,-2.12280101214005,0.65,0.866,0,"C1","CD74"
"PRF1",0,-2.15628323792118,0.064,0.426,0,"C1","PRF1"
"GZMH",0,-2.16127056023439,0.008,0.296,0,"C1","GZMH"
"GZMB",0,-2.50910582783243,0.009,0.311,0,"C1","GZMB"
"CST7",0,-2.71195252844765,0.039,0.547,0,"C1","CST7"
"GZMA",0,-2.74411558054062,0.032,0.467,0,"C1","GZMA"
"CCL4",0,-3.09624185250198,0.012,0.348,0,"C1","CCL4"
"NKG7",0,-3.77155787518076,0.022,0.413,0,"C1","NKG7"
"GNLY",0,-3.95480685756251,0.015,0.25,0,"C1","GNLY"
"CCL5",0,-4.21055398272368,0.035,0.481,0,"C1","CCL5"
"SLC16A3",4.52893706057903e-307,-0.292478507567103,0.035,0.147,1.51891491137699e-302,"C1","SLC16A3"
"TMED5",3.78891622879244e-306,-0.361605247543533,0.165,0.322,1.27072672481241e-301,"C1","TMED5"
"MT1E",2.16641317773086e-305,-0.377323599055134,0.034,0.143,7.26571651547375e-301,"C1","MT1E"
"EPS15",3.10552752493011e-305,-0.359191019089151,0.114,0.257,1.04153182131106e-300,"C1","EPS15"
"GNAI2",8.53349147874347e-305,-0.372387708214491,0.201,0.363,2.86196237214099e-300,"C1","GNAI2"
"TOX",5.45174592718885e-304,-0.287722743874288,0.01,0.104,1.8284065490606e-299,"C1","TOX"
"SPCS2",1.01447427607696e-303,-0.387611461806378,0.438,0.6,3.40234382710691e-299,"C1","SPCS2"
"PPP1R16B",1.54820902027068e-303,-0.339941706507691,0.04,0.153,5.1923834121838e-299,"C1","PPP1R16B"
"MAP4",2.13358533566542e-303,-0.357024376687361,0.136,0.286,7.15561849875467e-299,"C1","MAP4"
"GDE1",2.25201691534921e-303,-0.326844398864182,0.058,0.181,7.55281433069817e-299,"C1","GDE1"
"NFATC2",3.35728592686036e-303,-0.392972150119275,0.126,0.271,1.12596655415043e-298,"C1","NFATC2"
"COX7A2",2.89973363661859e-302,-0.302402887460093,0.777,0.849,9.72512667049141e-298,"C1","COX7A2"
"INSIG1",1.92863195894918e-301,-0.388872862336205,0.101,0.238,6.46824586392375e-297,"C1","INSIG1"
"SLA2",4.89478119156862e-301,-0.425104467733277,0.079,0.206,1.64161171602828e-296,"C1","SLA2"
"TAPBP",7.70924149982395e-301,-0.408085735155388,0.368,0.531,2.58552541421095e-296,"C1","TAPBP"
"HNRNPA3",2.71834699181056e-300,-0.372704479051184,0.668,0.775,9.11679214113425e-296,"C1","HNRNPA3"
"CTSD",5.73880248289777e-300,-0.591044850521541,0.079,0.205,1.92467957671425e-295,"C1","CTSD"
"GBP4",1.12701120043749e-299,-0.40204379020011,0.169,0.321,3.77977016402725e-295,"C1","GBP4"
"PTPN22",4.38060246396377e-298,-0.35897552521836,0.062,0.184,1.46916645436417e-293,"C1","PTPN22"
"FAM49B",5.7269180027338e-298,-0.410576575499201,0.363,0.527,1.92069375975686e-293,"C1","FAM49B"
"MRPL28",1.11463004253342e-297,-0.316403888366314,0.139,0.288,3.73824623664858e-293,"C1","MRPL28"
"WDR1",1.57999009771762e-297,-0.403974085852236,0.496,0.638,5.29897078972534e-293,"C1","WDR1"
"PBXIP1",3.10735462144714e-297,-0.479658897014881,0.345,0.5,1.04214459294094e-292,"C1","PBXIP1"
"TAX1BP1",5.97614214520935e-297,-0.390666054846586,0.359,0.524,2.00427855266031e-292,"C1","TAX1BP1"
"INPP4B",7.20047356294358e-297,0.381930102623442,0.436,0.307,2.41489482354002e-292,"C1","INPP4B"
"PRKAR1A",2.79243522979473e-296,-0.394863044395974,0.223,0.383,9.36526927368555e-292,"C1","PRKAR1A"
"SDF4",5.4807255713714e-296,-0.378167965641373,0.231,0.393,1.83812574212654e-291,"C1","SDF4"
"PARK7",2.51291133874278e-295,-0.340352093595977,0.666,0.771,8.42780204787552e-291,"C1","PARK7"
"ATP5F1B",2.94862880557779e-295,-0.35299053881699,0.591,0.706,9.88911128814679e-291,"C1","ATP5F1B"
"SPOCK2",3.83160467715101e-294,-0.497315023170778,0.622,0.712,1.28504357662291e-289,"C1","SPOCK2"
"LINC00426",6.29003747675493e-294,-0.28627063085421,0.03,0.136,2.10955276895407e-289,"C1","LINC00426"
"MYDGF",7.88840040912376e-294,-0.385017563723512,0.289,0.452,2.64561172921193e-289,"C1","MYDGF"
"RER1",1.55663623454363e-293,-0.350682929347498,0.24,0.406,5.22064660341242e-289,"C1","RER1"
"NME4",4.49104157575244e-293,0.342958134904137,0.306,0.185,1.50620552367585e-288,"C1","NME4"
"PPP1R12A",1.76922453374941e-292,-0.389847293765548,0.269,0.433,5.93362524128879e-288,"C1","PPP1R12A"
"TMOD3",4.04502703720793e-292,-0.374167275907403,0.308,0.476,1.35662116773879e-287,"C1","TMOD3"
"GNPTAB",5.43054030295006e-292,-0.443349990207841,0.106,0.239,1.82129460680339e-287,"C1","GNPTAB"
"EIF2AK2",9.2656951741594e-292,-0.414888298157159,0.171,0.322,3.10752884750958e-287,"C1","EIF2AK2"
"DNAJC3",1.90674706543811e-291,-0.353870102447167,0.15,0.299,6.39484830806635e-287,"C1","DNAJC3"
"DNAJB6",8.33498628534516e-291,-0.398509193012148,0.254,0.415,2.79538770037906e-286,"C1","DNAJB6"
"FKBP2",2.9269851671239e-290,-0.397706364605666,0.245,0.406,9.81652285350013e-286,"C1","FKBP2"
"TIPARP",1.24887650212982e-288,-0.291319834884343,0.062,0.184,4.18848201284298e-284,"C1","TIPARP"
"TWF2",6.15978154710624e-288,-0.368047534250566,0.391,0.551,2.06586753526849e-283,"C1","TWF2"
"FAM160B1",9.27434048763612e-288,-0.282122247129655,0.042,0.154,3.1104283127434e-283,"C1","FAM160B1"
"AC006369.1",1.79804422319497e-287,-0.284017309160166,0.022,0.122,6.03028071575129e-283,"C1","AC006369.1"
"UQCR11",6.16047828522952e-287,-0.297831104051311,0.825,0.882,2.06610120730028e-282,"C1","UQCR11"
"LMNA",6.28932813581547e-286,-0.437376227018355,0.015,0.11,2.10931487018979e-281,"C1","LMNA"
"TNFSF14",1.79030139888547e-285,-0.288594449426933,0.012,0.103,6.00431283158209e-281,"C1","TNFSF14"
"VASP",2.97887476862656e-285,-0.36094886786205,0.154,0.301,9.99055019901975e-281,"C1","VASP"
"OAS1",5.27844057324041e-285,-0.325371158435564,0.045,0.156,1.77028339945337e-280,"C1","OAS1"
"CTSB",5.7918091529258e-284,-0.839546674267434,0.245,0.396,1.94245695370826e-279,"C1","CTSB"
"GBP2",1.95804827835501e-283,-0.466459255217602,0.298,0.448,6.56690231594703e-279,"C1","GBP2"
"PSMB10",5.87766257218068e-283,-0.369978097429392,0.628,0.737,1.97125047345795e-278,"C1","PSMB10"
"ATP1B3",7.41895769069447e-283,-0.333769416973578,0.132,0.275,2.48817003030511e-278,"C1","ATP1B3"
"CD3G",8.41827893977931e-283,-0.400256909460958,0.783,0.82,2.82332239082319e-278,"C1","CD3G"
"SLA",1.74299480016849e-282,-0.445470888273822,0.187,0.336,5.84565596080508e-278,"C1","SLA"
"KRTCAP2",1.55843306170225e-281,-0.322783126838394,0.699,0.804,5.22667280233701e-277,"C1","KRTCAP2"
"ELF1",1.5726278198741e-281,-0.391785162076172,0.447,0.601,5.27427918229376e-277,"C1","ELF1"
"PHPT1",1.73400978740241e-281,-0.362108702004511,0.208,0.363,5.81552202499021e-277,"C1","PHPT1"
"UBE2L3",1.83965771698906e-281,-0.359078612848106,0.385,0.545,6.1698440512379e-277,"C1","UBE2L3"
"TMEM123",3.83361538128669e-281,0.313982280057086,0.763,0.65,1.28571792657593e-276,"C1","TMEM123"
"ACP5",4.29666952627241e-281,-0.489503364659023,0.115,0.248,1.44101702572124e-276,"C1","ACP5"
"SP140",4.58252537526922e-281,-0.349993796407081,0.113,0.249,1.53688736035779e-276,"C1","SP140"
"ATP5MC3",8.54816038473361e-280,-0.330887768918142,0.674,0.768,2.86688202983196e-275,"C1","ATP5MC3"
"TMEM258",3.62109327286149e-279,-0.352678099809942,0.598,0.717,1.21444226185229e-274,"C1","TMEM258"
"MYBL1",7.85282162410336e-279,-0.345990684303715,0.019,0.114,2.63367931629179e-274,"C1","MYBL1"
